order_id,product_id,region,quantity,order_date,status
ORD-111912,P002,East,1.0,2026-01-08,Completed
ORD-111913,P004,North,2.0,2026-02-27,Completed
ORD-111914,P008,South,4.0,2026-02-16,COMPLETED
ORD-111915,P009,North,3.0,2026-01-26,pending
ORD-111916,P007,West,5.0,2026-06-07,COMPLETED
ORD-111917,P002,East,4.0,2026-01-31,cancelled
ORD-111918,P008,West,3.0,2026-01-31,pending
ORD-111919,P004,North,4.0,2026-05-15,Completed
ORD-111920,P008,West,1.0,2026-05-11,completed
ORD-111921,P009,North,5.0,2026-05-27,Completed
ORD-111922,P005,East,2.0,2026-06-25,cancelled
ORD-111923,P001,South,5.0,2026-06-21,pending
ORD-111924,P010,East,2.0,2026-04-29,COMPLETED
ORD-111925,P005,East,5.0,2026-01-16,COMPLETED
ORD-111926,P003,East,3.0,2026-01-01,COMPLETED
ORD-111927,P010,West,4.0,2026-02-15,COMPLETED
ORD-111928,P007,East,5.0,2026-04-26,cancelled
ORD-111929,P007,North,3.0,2026-05-24,Completed
ORD-111930,P010,East,2.0,2026-02-03,Completed
ORD-111931,P008,South,4.0,2026-02-22,COMPLETED
ORD-111932,P001,North,3.0,2026-05-14,COMPLETED
ORD-111933,P005,North,2.0,2026-05-24,completed
ORD-111934,P009,South,2.0,2026-03-17,COMPLETED
ORD-111935,P010,North,2.0,2026-05-29,completed
ORD-111936,P006,West,3.0,2026-05-02,COMPLETED
ORD-111937,P009,West,2.0,2026-02-11,completed
ORD-111938,P006,West,,2026-02-07,completed
ORD-111939,P010,West,3.0,2026-01-13,cancelled
ORD-111940,P006,North,2.0,2026-02-08,Completed
ORD-111941,P006,South,2.0,2026-04-14,cancelled
ORD-111942,P007,South,1.0,2026-02-09,cancelled
ORD-111943,P007,East,4.0,2026-03-31,cancelled
ORD-111944,P008,South,1.0,2026-01-14,cancelled
ORD-111945,P001,North,3.0,2026-01-18,COMPLETED
ORD-111946,P008,South,5.0,2026-04-01,Completed
ORD-111947,P006,West,2.0,2026-06-29,cancelled
ORD-111948,P002,West,1.0,2026-01-27,pending
ORD-111949,P006,West,1.0,2026-06-28,cancelled
ORD-111950,P009,West,5.0,2026-01-21,completed
ORD-111951,P006,North,4.0,2026-05-21,Completed
ORD-111952,P004,South,3.0,2026-06-04,completed
ORD-111953,P009,West,3.0,2026-06-15,cancelled
ORD-111954,P002,West,2.0,2026-03-30,completed
ORD-111955,P001,North,4.0,2026-01-13,completed
ORD-111956,P010,North,3.0,2026-03-16,cancelled
ORD-111957,P009,North,2.0,2026-03-28,cancelled
ORD-111958,P001,West,1.0,2026-05-19,COMPLETED
ORD-111959,P007,North,4.0,2026-02-22,COMPLETED
ORD-111960,P003,West,5.0,2026-02-25,Completed
ORD-111961,P008,West,2.0,2026-06-16,completed
ORD-111962,P005,North,2.0,2026-05-01,cancelled
ORD-111963,P001,West,2.0,2026-04-05,pending
ORD-111964,P003,West,2.0,2026-04-14,cancelled
ORD-111965,P003,North,2.0,2026-01-14,COMPLETED
ORD-111966,P003,East,4.0,2026-01-27,cancelled
ORD-111967,P004,South,5.0,2026-01-08,cancelled
ORD-111968,P003,North,1.0,2026-05-09,Completed
ORD-111969,P002,West,5.0,2026-05-31,COMPLETED
ORD-111970,P004,North,3.0,2026-04-04,pending
ORD-111971,P003,West,3.0,2026-06-22,cancelled
ORD-111972,P009,South,5.0,2026-05-14,completed
ORD-111973,P010,West,2.0,2026-05-14,Completed
ORD-111974,P010,West,2.0,2026-01-31,pending
ORD-111975,P009,South,4.0,2026-02-10,COMPLETED
ORD-111976,P005,South,4.0,2026-01-24,completed
ORD-111977,P006,East,1.0,2026-03-23,COMPLETED
ORD-111978,P005,East,2.0,2026-05-05,COMPLETED
ORD-111979,P002,West,5.0,2026-02-21,completed
ORD-111980,P008,South,3.0,2026-01-09,pending
ORD-111981,P010,East,1.0,2026-01-31,cancelled
ORD-111982,P002,West,4.0,2026-05-01,cancelled
ORD-111983,P006,West,1.0,2026-02-22,COMPLETED
ORD-111984,P006,East,3.0,2026-03-19,Completed
ORD-111985,P008,South,4.0,2026-04-05,Completed
ORD-111986,P003,East,2.0,2026-04-12,COMPLETED
ORD-111987,P005,West,1.0,2026-03-12,Completed
ORD-111988,P003,East,3.0,2026-04-07,Completed
ORD-111989,P007,South,1.0,2026-06-02,completed
ORD-111990,P010,South,5.0,2026-01-25,COMPLETED
ORD-111991,P004,North,4.0,2026-03-21,completed
ORD-111992,P009,East,5.0,2026-05-28,cancelled
ORD-111993,P001,East,2.0,2026-04-22,cancelled
ORD-111994,P005,West,5.0,2026-05-22,Completed
ORD-111995,P007,West,2.0,2026-02-26,COMPLETED
ORD-111996,P007,North,5.0,2026-01-18,pending
ORD-111997,P004,North,3.0,2026-01-29,cancelled
ORD-111998,P010,North,3.0,2026-03-14,completed
ORD-111999,P006,East,4.0,2026-05-30,completed
ORD-112000,P004,West,2.0,2026-03-26,cancelled
ORD-112001,P001,North,,2026-04-09,COMPLETED
ORD-112002,P001,North,1.0,2026-01-15,pending
ORD-112003,P006,West,1.0,2026-03-04,cancelled
ORD-112004,P008,North,5.0,2026-03-09,pending
ORD-112005,P005,West,2.0,2026-05-02,completed
ORD-112006,P002,East,1.0,2026-04-03,cancelled
ORD-112007,P005,South,5.0,2026-02-24,pending
ORD-112008,P003,South,4.0,2026-05-14,completed
ORD-112009,P001,West,1.0,2026-06-01,pending
ORD-112010,P009,South,4.0,2026-04-17,COMPLETED
ORD-112011,P008,West,2.0,2026-01-25,completed
ORD-112012,P008,East,5.0,2026-03-29,cancelled
ORD-112013,P002,East,3.0,2026-04-08,completed
ORD-112014,P004,North,5.0,2026-01-02,Completed
ORD-112015,P003,North,4.0,2026-02-12,Completed
ORD-112016,P001,West,5.0,2026-04-18,pending
ORD-112017,P004,North,3.0,2026-04-17,completed
ORD-112018,P001,South,2.0,2026-02-16,pending
ORD-112019,P001,West,5.0,2026-02-15,Completed
ORD-112020,P009,South,1.0,2026-01-14,Completed
ORD-112021,P003,East,5.0,2026-04-21,completed
ORD-112022,P008,South,2.0,2026-04-29,COMPLETED
ORD-112023,P008,South,4.0,2026-05-16,pending
ORD-112024,P002,South,,2026-02-02,Completed
ORD-112025,P003,South,1.0,2026-03-25,completed
ORD-112026,P002,North,2.0,2026-05-19,completed
ORD-112027,P008,North,1.0,2026-02-24,Completed
ORD-112028,P003,South,2.0,2026-01-23,cancelled
ORD-112029,P006,North,1.0,2026-02-02,cancelled
ORD-112030,P005,South,1.0,2026-03-27,COMPLETED
ORD-112031,P001,North,4.0,2026-01-09,completed
ORD-112032,P006,North,3.0,2026-05-10,completed
ORD-112033,P002,North,3.0,2026-06-27,completed
ORD-112034,P005,South,3.0,2026-01-28,completed
ORD-112035,P002,South,4.0,2026-01-30,COMPLETED
ORD-112036,P001,South,1.0,2026-05-14,Completed
ORD-112037,P010,West,1.0,2026-01-15,cancelled
ORD-112038,P010,North,2.0,2026-05-31,cancelled
ORD-112039,P002,North,3.0,2026-06-03,completed
ORD-112040,P005,East,5.0,2026-02-01,pending
ORD-112041,P002,East,1.0,2026-05-07,completed
ORD-112042,P010,South,3.0,2026-03-31,pending
ORD-112043,P004,North,4.0,2026-03-28,COMPLETED
ORD-112044,P004,South,4.0,2026-04-17,pending
ORD-112045,P010,East,2.0,2026-01-15,Completed
ORD-112046,P005,East,,2026-05-02,pending
ORD-112047,P002,South,4.0,2026-05-04,Completed
ORD-112048,P007,North,3.0,2026-03-11,pending
ORD-112049,P006,North,3.0,2026-05-10,COMPLETED
ORD-112050,P008,North,1.0,2026-05-02,cancelled
ORD-112051,P008,West,4.0,2026-04-03,Completed
ORD-112052,P008,North,4.0,2026-01-19,completed
ORD-112053,P001,South,1.0,2026-03-14,Completed
ORD-112054,P001,South,3.0,2026-05-02,Completed
ORD-112055,P009,South,1.0,2026-04-10,COMPLETED
ORD-112056,P010,North,,2026-04-30,cancelled
ORD-112057,P009,North,4.0,2026-04-09,pending
ORD-112058,P001,East,4.0,2026-01-16,COMPLETED
ORD-112059,P006,West,5.0,2026-01-16,completed
ORD-112060,P005,East,5.0,2026-03-18,COMPLETED
ORD-112061,P005,South,2.0,2026-04-16,cancelled
ORD-112062,P004,East,5.0,2026-06-02,completed
ORD-112063,P004,South,5.0,2026-05-17,COMPLETED
ORD-112064,P002,East,5.0,2026-03-23,pending
ORD-112065,P003,West,4.0,2026-04-29,completed
ORD-112066,P004,West,4.0,2026-04-05,completed
ORD-112067,P001,South,2.0,2026-01-21,cancelled
ORD-112068,P009,North,5.0,2026-04-24,cancelled
ORD-112069,P010,South,2.0,2026-04-29,completed
ORD-112070,P010,West,2.0,2026-01-15,COMPLETED
ORD-112071,P009,North,1.0,2026-03-18,pending
ORD-112072,P001,South,1.0,2026-04-17,pending
ORD-112073,P005,West,1.0,2026-04-15,COMPLETED
ORD-112074,P001,North,2.0,2026-04-17,COMPLETED
ORD-112075,P006,West,5.0,2026-02-10,COMPLETED
ORD-112076,P001,North,1.0,2026-04-24,pending
ORD-112077,P001,East,4.0,2026-02-14,completed
ORD-112078,P008,South,4.0,2026-04-25,pending
ORD-112079,P008,North,1.0,2026-02-28,COMPLETED
ORD-112080,P004,North,5.0,2026-02-19,Completed
ORD-112081,P006,West,1.0,2026-02-01,COMPLETED
ORD-112082,P009,East,2.0,2026-04-06,completed
ORD-112083,P004,East,4.0,2026-04-26,completed
ORD-112084,P006,East,4.0,2026-04-07,completed
ORD-112085,P006,North,5.0,2026-01-08,pending
ORD-112086,P004,South,2.0,2026-05-11,completed
ORD-112087,P002,North,1.0,2026-02-06,COMPLETED
ORD-112088,P003,South,4.0,2026-04-14,cancelled
ORD-112089,P010,West,4.0,2026-04-04,completed
ORD-112090,P009,West,1.0,2026-04-21,completed
ORD-112091,P007,West,3.0,2026-06-02,pending
ORD-112092,P008,East,2.0,2026-06-14,Completed
ORD-112093,P002,East,1.0,2026-06-11,pending
ORD-112094,P002,South,2.0,2026-05-07,COMPLETED
ORD-112095,P008,North,2.0,2026-01-19,cancelled
ORD-112096,P007,West,3.0,2026-01-29,pending
ORD-112097,P009,South,4.0,2026-01-22,completed
ORD-112098,P007,West,3.0,2026-01-18,COMPLETED
ORD-112099,P001,East,5.0,2026-04-26,Completed
ORD-112100,P010,West,2.0,2026-01-30,cancelled
ORD-112101,P005,South,3.0,2026-01-15,COMPLETED
ORD-112102,P004,North,5.0,2026-03-12,pending
ORD-112103,P006,East,1.0,2026-06-26,completed
ORD-112104,P009,West,3.0,2026-04-27,cancelled
ORD-112105,P007,South,5.0,2026-06-24,completed
ORD-112106,P004,North,5.0,2026-05-10,Completed
ORD-112107,P003,North,2.0,2026-01-16,pending
ORD-112108,P007,East,1.0,2026-03-26,completed
ORD-112109,P002,West,5.0,2026-02-03,Completed
ORD-112110,P009,West,2.0,2026-06-05,COMPLETED
ORD-112111,P010,West,5.0,2026-04-24,Completed
ORD-112112,P005,West,4.0,2026-05-17,completed
ORD-112113,P002,North,,2026-02-26,pending
ORD-112114,P009,South,2.0,2026-04-20,completed
ORD-112115,P002,West,2.0,2026-03-22,cancelled
ORD-112116,P006,South,1.0,2026-02-04,completed
ORD-112117,P007,East,4.0,2026-05-16,COMPLETED
ORD-112118,P007,East,2.0,2026-04-04,pending
ORD-112119,P002,North,4.0,2026-06-15,COMPLETED
ORD-112120,P010,South,3.0,2026-04-26,cancelled
ORD-112121,P008,South,2.0,2026-01-19,COMPLETED
ORD-112122,P010,West,3.0,2026-05-22,completed
ORD-112123,P006,West,2.0,2026-04-01,completed
ORD-112124,P004,North,4.0,2026-01-17,pending
ORD-112125,P004,North,5.0,2026-06-01,Completed
ORD-112126,P010,West,2.0,2026-04-26,Completed
ORD-112127,P001,North,1.0,2026-05-07,Completed
ORD-112128,P006,South,4.0,2026-01-08,pending
ORD-112129,P010,East,4.0,2026-03-15,pending
ORD-112130,P004,West,3.0,2026-04-20,cancelled
ORD-112131,P004,East,1.0,2026-02-13,pending
ORD-112132,P006,East,4.0,2026-04-04,pending
ORD-112133,P005,South,4.0,2026-05-02,completed
ORD-112134,P005,South,1.0,2026-01-18,cancelled
ORD-112135,P008,West,5.0,2026-01-29,pending
ORD-112136,P005,East,5.0,2026-03-11,Completed
ORD-112137,P010,South,2.0,2026-04-07,COMPLETED
ORD-112138,P008,North,5.0,2026-01-11,COMPLETED
ORD-112139,P006,West,2.0,2026-03-11,completed
ORD-112140,P001,South,1.0,2026-04-23,cancelled
ORD-112141,P009,North,5.0,2026-01-11,Completed
ORD-112142,P005,South,5.0,2026-02-06,cancelled
ORD-112143,P008,West,2.0,2026-04-11,Completed
ORD-112144,P010,South,5.0,2026-05-26,cancelled
ORD-112145,P006,North,5.0,2026-06-05,COMPLETED
ORD-112146,P002,East,3.0,2026-05-30,cancelled
ORD-112147,P005,North,5.0,2026-06-24,pending
ORD-112148,P001,East,1.0,2026-03-01,completed
ORD-112149,P007,West,5.0,2026-01-28,COMPLETED
ORD-112150,P008,North,,2026-03-03,cancelled
ORD-112151,P004,North,4.0,2026-05-08,Completed
ORD-112152,P002,East,2.0,2026-05-24,Completed
ORD-112153,P007,West,1.0,2026-01-17,COMPLETED
ORD-112154,P005,East,3.0,2026-04-10,pending
ORD-112155,P001,West,2.0,2026-01-29,COMPLETED
ORD-112156,P001,North,3.0,2026-06-28,COMPLETED
ORD-112157,P001,South,5.0,2026-03-16,completed
ORD-112158,P005,South,4.0,2026-01-24,completed
ORD-112159,P002,South,5.0,2026-04-03,cancelled
ORD-112160,P010,South,2.0,2026-02-04,pending
ORD-112161,P002,South,1.0,2026-02-09,completed
ORD-112162,P009,East,1.0,2026-05-06,completed
ORD-112163,P008,South,4.0,2026-03-06,Completed
ORD-112164,P009,East,2.0,2026-06-11,cancelled
ORD-112165,P007,South,4.0,2026-01-11,Completed
ORD-112166,P010,East,3.0,2026-03-13,cancelled
ORD-112167,P003,South,3.0,2026-02-05,cancelled
ORD-112168,P003,South,2.0,2026-05-09,COMPLETED
ORD-112169,P004,West,2.0,2026-02-10,Completed
ORD-112170,P003,West,1.0,2026-02-08,cancelled
ORD-112171,P006,South,3.0,2026-05-16,completed
ORD-112172,P008,North,5.0,2026-02-26,completed
ORD-112173,P009,South,2.0,2026-01-22,COMPLETED
ORD-112174,P002,West,3.0,2026-02-13,pending
ORD-112175,P008,South,5.0,2026-04-05,Completed
ORD-112176,P003,South,3.0,2026-01-08,pending
ORD-112177,P009,North,5.0,2026-01-10,Completed
ORD-112178,P010,West,5.0,2026-03-01,COMPLETED
ORD-112179,P002,East,5.0,2026-03-12,COMPLETED
ORD-112180,P005,East,5.0,2026-03-11,cancelled
ORD-112181,P004,South,2.0,2026-05-06,Completed
ORD-112182,P004,East,2.0,2026-02-22,cancelled
ORD-112183,P006,West,2.0,2026-04-06,cancelled
ORD-112184,P009,North,5.0,2026-03-29,Completed
ORD-112185,P002,West,1.0,2026-01-28,Completed
ORD-112186,P007,East,5.0,2026-03-06,cancelled
ORD-112187,P008,West,4.0,2026-04-01,completed
ORD-112188,P008,East,1.0,2026-01-24,pending
ORD-112189,P004,South,4.0,2026-02-28,Completed
ORD-112190,P006,North,3.0,2026-03-28,pending
ORD-112191,P005,North,2.0,2026-01-29,COMPLETED
ORD-112192,P002,South,2.0,2026-01-20,completed
ORD-112193,P003,North,4.0,2026-02-03,Completed
ORD-112194,P009,South,1.0,2026-02-14,cancelled
ORD-112195,P009,West,1.0,2026-04-11,cancelled
ORD-112196,P001,West,5.0,2026-06-09,pending
ORD-112197,P007,West,4.0,2026-02-28,pending
ORD-112198,P002,South,3.0,2026-05-28,pending
ORD-112199,P002,North,5.0,2026-01-23,COMPLETED
ORD-112200,P010,South,2.0,2026-06-16,COMPLETED
ORD-112201,P001,South,4.0,2026-05-26,COMPLETED
ORD-112202,P004,West,5.0,2026-02-02,cancelled
ORD-112203,P004,South,1.0,2026-06-25,Completed
ORD-112204,P001,East,2.0,2026-04-12,Completed
ORD-112205,P004,West,5.0,2026-06-03,completed
ORD-112206,P002,West,1.0,2026-06-19,completed
ORD-112207,P006,West,3.0,2026-01-24,cancelled
ORD-112208,P006,South,4.0,2026-06-04,COMPLETED
ORD-112209,P010,South,1.0,2026-05-01,completed
ORD-112210,P009,North,1.0,2026-01-04,Completed
ORD-112211,P003,West,1.0,2026-02-11,pending
ORD-112212,P009,East,2.0,2026-05-17,pending
ORD-112213,P002,East,2.0,2026-02-21,completed
ORD-112214,P001,South,5.0,2026-04-04,pending
ORD-112215,P004,South,1.0,2026-01-26,COMPLETED
ORD-112216,P005,South,4.0,2026-02-11,completed
ORD-112217,P007,North,,2026-01-09,pending
ORD-112218,P008,South,2.0,2026-02-07,completed
ORD-112219,P003,North,3.0,2026-06-13,completed
ORD-112220,P001,North,5.0,2026-04-17,cancelled
ORD-112221,P009,West,3.0,2026-03-19,Completed
ORD-112222,P001,West,4.0,2026-05-29,cancelled
ORD-112223,P007,South,1.0,2026-06-21,completed
ORD-112224,P010,East,5.0,2026-03-21,COMPLETED
ORD-112225,P003,South,2.0,2026-02-04,Completed
ORD-112226,P008,East,4.0,2026-01-21,Completed
ORD-112227,P006,West,2.0,2026-01-04,Completed
ORD-112228,P004,West,3.0,2026-02-02,completed
ORD-112229,P010,East,3.0,2026-06-19,pending
ORD-112230,P004,West,3.0,2026-01-22,pending
ORD-112231,P004,North,1.0,2026-04-17,cancelled
ORD-112232,P002,West,4.0,2026-04-22,Completed
ORD-112233,P001,South,2.0,2026-05-05,COMPLETED
ORD-112234,P008,East,4.0,2026-04-06,Completed
ORD-112235,P010,West,1.0,2026-01-31,Completed
ORD-112236,P009,North,,2026-06-07,pending
ORD-112237,P006,South,2.0,2026-04-24,Completed
ORD-112238,P006,West,3.0,2026-05-16,Completed
ORD-112239,P003,East,2.0,2026-02-28,Completed
ORD-112240,P007,North,,2026-03-19,COMPLETED
ORD-112241,P005,South,3.0,2026-02-06,cancelled
ORD-112242,P007,West,1.0,2026-03-28,cancelled
ORD-112243,P002,South,1.0,2026-06-11,cancelled
ORD-112244,P005,East,1.0,2026-03-02,pending
ORD-112245,P005,South,5.0,2026-03-02,completed
ORD-112246,P004,North,4.0,2026-06-30,COMPLETED
ORD-112247,P007,North,2.0,2026-04-21,cancelled
ORD-112248,P009,East,3.0,2026-05-02,completed
ORD-112249,P002,West,4.0,2026-04-25,completed
ORD-112250,P003,West,4.0,2026-03-13,pending
ORD-112251,P006,West,3.0,2026-06-26,cancelled
ORD-112252,P010,West,1.0,2026-02-10,Completed
ORD-112253,P009,West,4.0,2026-02-10,COMPLETED
ORD-112254,P007,East,5.0,2026-06-07,Completed
ORD-112255,P006,East,2.0,2026-03-16,COMPLETED
ORD-112256,P005,South,1.0,2026-04-26,Completed
ORD-112257,P008,West,3.0,2026-06-19,Completed
ORD-112258,P009,South,3.0,2026-01-20,Completed
ORD-112259,P001,West,2.0,2026-03-15,COMPLETED
ORD-112260,P003,West,3.0,2026-01-18,cancelled
ORD-112261,P003,West,5.0,2026-04-07,Completed
ORD-112262,P001,South,1.0,2026-01-13,Completed
ORD-112263,P001,South,4.0,2026-03-10,cancelled
ORD-112264,P010,North,2.0,2026-01-05,completed
ORD-112265,P006,South,5.0,2026-02-19,COMPLETED
ORD-112266,P001,East,1.0,2026-05-26,cancelled
ORD-112267,P003,North,1.0,2026-05-05,cancelled
ORD-112268,P004,East,5.0,2026-01-19,completed
ORD-112269,P007,West,4.0,2026-04-10,COMPLETED
ORD-112270,P007,North,4.0,2026-02-05,COMPLETED
ORD-112271,P002,East,4.0,2026-04-13,COMPLETED
ORD-112272,P005,South,3.0,2026-05-02,Completed
ORD-112273,P002,North,2.0,2026-03-19,pending
ORD-112274,P008,West,1.0,2026-04-23,completed
ORD-112275,P010,East,3.0,2026-05-16,completed
ORD-112276,P007,South,4.0,2026-06-13,cancelled
ORD-112277,P004,South,1.0,2026-06-21,Completed
ORD-112278,P004,East,2.0,2026-03-24,Completed
ORD-112279,P007,West,2.0,2026-01-12,cancelled
ORD-112280,P007,South,1.0,2026-01-15,cancelled
ORD-112281,P001,South,4.0,2026-04-25,cancelled
ORD-112282,P009,South,5.0,2026-01-12,cancelled
ORD-112283,P007,West,1.0,2026-01-05,COMPLETED
ORD-112284,P007,West,,2026-06-14,COMPLETED
ORD-112285,P006,South,5.0,2026-06-01,pending
ORD-112286,P005,South,3.0,2026-05-27,pending
ORD-112287,P010,West,5.0,2026-01-18,completed
ORD-112288,P003,West,5.0,2026-05-24,Completed
ORD-112289,P007,South,3.0,2026-06-17,COMPLETED
ORD-112290,P006,East,1.0,2026-04-25,pending
ORD-112291,P005,North,5.0,2026-03-30,completed
ORD-112292,P007,North,2.0,2026-04-09,COMPLETED
ORD-112293,P001,North,4.0,2026-05-30,completed
ORD-112294,P007,South,2.0,2026-05-25,Completed
ORD-112295,P007,East,2.0,2026-02-21,pending
ORD-112296,P001,South,4.0,2026-03-10,COMPLETED
ORD-112297,P005,East,1.0,2026-03-10,cancelled
ORD-112298,P005,East,1.0,2026-05-30,COMPLETED
ORD-112299,P003,West,3.0,2026-06-12,pending
ORD-112300,P002,West,1.0,2026-04-03,cancelled
ORD-112301,P010,North,5.0,2026-03-06,completed
ORD-112302,P007,North,4.0,2026-01-05,completed
ORD-112303,P007,South,5.0,2026-01-08,Completed
ORD-112304,P003,West,4.0,2026-03-09,completed
ORD-112305,P007,East,3.0,2026-05-05,completed
ORD-112306,P001,North,1.0,2026-06-22,pending
ORD-112307,P008,West,4.0,2026-06-08,COMPLETED
ORD-112308,P008,East,4.0,2026-01-02,completed
ORD-112309,P002,East,2.0,2026-04-14,COMPLETED
ORD-112310,P007,South,5.0,2026-04-16,COMPLETED
ORD-112311,P002,East,2.0,2026-02-06,pending
ORD-112312,P001,West,3.0,2026-02-14,Completed
ORD-112313,P003,East,4.0,2026-05-15,pending
ORD-112314,P008,East,2.0,2026-05-14,cancelled
ORD-112315,P009,East,5.0,2026-01-19,completed
ORD-112316,P005,West,3.0,2026-03-10,pending
ORD-112317,P001,South,4.0,2026-01-11,Completed
ORD-112318,P010,West,1.0,2026-01-24,completed
ORD-112319,P003,South,3.0,2026-01-28,pending
ORD-112320,P009,East,2.0,2026-05-09,cancelled
ORD-112321,P003,South,2.0,2026-04-07,COMPLETED
ORD-112322,P010,West,,2026-03-07,pending
ORD-112323,P002,South,2.0,2026-05-11,completed
ORD-112324,P010,South,3.0,2026-06-19,Completed
ORD-112325,P003,South,1.0,2026-02-12,COMPLETED
ORD-112326,P003,North,3.0,2026-02-27,cancelled
ORD-112327,P010,West,1.0,2026-06-27,COMPLETED
ORD-112328,P010,South,2.0,2026-06-10,completed
ORD-112329,P007,North,2.0,2026-06-19,pending
ORD-112330,P006,South,2.0,2026-03-21,pending
ORD-112331,P005,North,5.0,2026-03-30,pending
ORD-112332,P004,West,5.0,2026-05-18,COMPLETED
ORD-112333,P004,North,5.0,2026-01-20,completed
ORD-112334,P005,West,3.0,2026-05-16,Completed
ORD-112335,P008,North,5.0,2026-02-25,Completed
ORD-112336,P001,West,4.0,2026-01-26,pending
ORD-112337,P009,South,2.0,2026-02-20,COMPLETED
ORD-112338,P001,North,5.0,2026-01-21,completed
ORD-112339,P002,North,4.0,2026-04-17,Completed
ORD-112340,P003,North,4.0,2026-05-13,COMPLETED
ORD-112341,P001,West,5.0,2026-04-27,pending
ORD-112342,P010,West,3.0,2026-01-05,completed
ORD-112343,P006,East,2.0,2026-04-19,COMPLETED
ORD-112344,P001,South,4.0,2026-01-13,completed
ORD-112345,P007,West,4.0,2026-01-18,cancelled
ORD-112346,P006,East,2.0,2026-03-01,completed
ORD-112347,P007,North,5.0,2026-01-25,pending
ORD-112348,P002,South,1.0,2026-03-13,pending
ORD-112349,P006,South,2.0,2026-05-28,completed
ORD-112350,P001,East,2.0,2026-03-17,pending
ORD-112351,P005,West,1.0,2026-04-16,cancelled
ORD-112352,P007,North,4.0,2026-02-01,completed
ORD-112353,P001,North,2.0,2026-01-24,completed
ORD-112354,P008,West,4.0,2026-03-01,cancelled
ORD-112355,P006,West,5.0,2026-04-02,COMPLETED
ORD-112356,P006,South,2.0,2026-05-04,COMPLETED
ORD-112357,P002,South,3.0,2026-06-17,completed
ORD-112358,P008,West,2.0,2026-04-09,cancelled
ORD-112359,P003,South,5.0,2026-05-05,completed
ORD-112360,P007,East,2.0,2026-02-18,completed
ORD-112361,P003,East,1.0,2026-01-31,completed
ORD-112362,P010,North,5.0,2026-06-03,pending
ORD-112363,P003,West,1.0,2026-03-11,completed
ORD-112364,P001,East,1.0,2026-02-18,cancelled
ORD-112365,P008,North,5.0,2026-06-26,completed
ORD-112366,P003,East,5.0,2026-01-15,Completed
ORD-112367,P009,East,4.0,2026-05-02,Completed
ORD-112368,P009,East,3.0,2026-06-18,COMPLETED
ORD-112369,P007,North,4.0,2026-05-20,Completed
ORD-112370,P004,North,,2026-06-23,cancelled
ORD-112371,P004,South,3.0,2026-04-11,cancelled
ORD-112372,P001,North,5.0,2026-05-13,completed
ORD-112373,P008,South,4.0,2026-05-07,pending
ORD-112374,P003,North,3.0,2026-04-16,cancelled
ORD-112375,P005,East,2.0,2026-04-01,completed
ORD-112376,P001,South,4.0,2026-01-12,pending
ORD-112377,P010,West,2.0,2026-06-30,cancelled
ORD-112378,P006,North,5.0,2026-04-24,completed
ORD-112379,P003,East,1.0,2026-04-06,cancelled
ORD-112380,P006,West,3.0,2026-02-21,cancelled
ORD-112381,P005,North,3.0,2026-01-03,pending
ORD-112382,P007,East,2.0,2026-04-17,cancelled
ORD-112383,P003,East,2.0,2026-04-03,pending
ORD-112384,P004,East,,2026-02-08,Completed
ORD-112385,P004,North,5.0,2026-01-09,COMPLETED
ORD-112386,P004,West,3.0,2026-06-07,completed
ORD-112387,P002,South,2.0,2026-01-13,pending
ORD-112388,P005,East,5.0,2026-01-30,completed
ORD-112389,P001,East,4.0,2026-05-26,cancelled
ORD-112390,P005,North,5.0,2026-06-09,Completed
ORD-112391,P003,East,1.0,2026-03-17,completed
ORD-112392,P010,West,2.0,2026-04-20,COMPLETED
ORD-112393,P010,North,5.0,2026-01-17,pending
ORD-112394,P004,West,4.0,2026-03-18,cancelled
ORD-112395,P007,West,4.0,2026-02-06,cancelled
ORD-112396,P010,North,4.0,2026-02-23,Completed
ORD-112397,P002,South,5.0,2026-05-05,Completed
ORD-112398,P008,North,1.0,2026-06-04,cancelled
ORD-112399,P009,East,4.0,2026-06-16,COMPLETED
ORD-112400,P003,West,3.0,2026-05-17,COMPLETED
ORD-112401,P008,South,3.0,2026-04-10,pending
ORD-112402,P008,North,2.0,2026-02-19,COMPLETED
ORD-112403,P005,South,4.0,2026-06-06,cancelled
ORD-112404,P005,West,3.0,2026-03-23,COMPLETED
ORD-112405,P004,South,5.0,2026-01-31,completed
ORD-112406,P006,North,5.0,2026-04-09,Completed
ORD-112407,P004,South,1.0,2026-03-02,COMPLETED
ORD-112408,P007,East,4.0,2026-01-01,COMPLETED
ORD-112409,P001,South,5.0,2026-05-01,completed
ORD-112410,P002,West,5.0,2026-05-12,cancelled
ORD-112411,P002,North,3.0,2026-05-05,pending
ORD-112412,P002,South,1.0,2026-03-23,completed
ORD-112413,P006,West,1.0,2026-02-11,cancelled
ORD-112414,P004,North,2.0,2026-04-19,Completed
ORD-112415,P001,North,4.0,2026-03-19,Completed
ORD-112416,P003,South,5.0,2026-02-13,completed
ORD-112417,P010,North,1.0,2026-04-27,Completed
ORD-112418,P001,South,4.0,2026-05-02,completed
ORD-112419,P010,West,1.0,2026-06-30,pending
ORD-112420,P008,West,5.0,2026-05-31,cancelled
ORD-112421,P009,West,4.0,2026-01-18,cancelled
ORD-112422,P002,North,5.0,2026-03-11,Completed
